Cell,Drug,ic50
ACH-000178,24788740,3.736391
ACH-000178,56941241,6.122566
ACH-000178,70676303,-0.463831
ACH-000178,68107965,4.142067
ACH-000178,91668541,5.786663
ACH-000178,10385095,2.14533
ACH-000178,227681,7.188499
ACH-000178,9825149,5.703145
ACH-000178,46931953,6.801575
ACH-000178,68289010,4.702542
ACH-000178,992586,3.906147
ACH-000178,2984337,5.203341
ACH-000178,11178236,-2.761656
ACH-000178,71297207,5.505065
ACH-000178,104842,3.958822
ACH-000178,25126798,7.853444
ACH-000178,11640390,6.765196
ACH-000178,41867,1.704694
ACH-000178,2907,6.202179
ACH-000178,24360,0.617225
ACH-000178,6710780,-0.03353
ACH-000178,84691,6.629911
ACH-000178,6253,5.596162
ACH-000178,148124,-1.569222
ACH-000178,126941,4.725115
ACH-000178,123631,4.388053
ACH-000178,24978538,2.316067
ACH-000178,5311,2.013945
ACH-000178,644241,4.165952
ACH-000178,44182295,0.863505
ACH-000178,6918289,0.198885
ACH-000178,23725625,6.221051
ACH-000178,11960529,6.94859
ACH-000178,5328940,4.212155
ACH-000178,216326,6.97754
ACH-000178,6450551,6.381608
ACH-000178,11152667,1.147263
ACH-000178,9943465,5.52346
ACH-000106,126565,-3.586867
ACH-000106,176158,4.611582
ACH-000106,6505803,-2.004458
ACH-000106,5311497,-6.786644
ACH-000106,11667893,3.108712
ACH-000106,5278396,3.148138
ACH-000106,10184653,0.474543
ACH-000106,24776445,5.344606
ACH-000106,24180719,2.179428
ACH-000106,11327430,1.228164
ACH-000106,16720766,-1.547985
ACH-000106,11488320,2.227869
ACH-000106,156422,5.236536
ACH-000106,11624601,3.802552
ACH-000106,51042438,0.744231
ACH-000106,24737642,4.750275
ACH-000106,10384072,-0.809389
ACH-000106,11433190,0.421134
ACH-000106,208908,2.188327
ACH-000106,1401,1.999796
ACH-000106,9914412,0.285716
ACH-000106,24771867,-1.977107
ACH-000106,56649450,1.876866
ACH-000106,46930998,0.730936
ACH-000106,5330286,0.539279
ACH-000106,51001932,-0.710909
ACH-000106,57345410,4.704831
ACH-000106,11977753,-3.342044
ACH-000106,17755052,-0.813549
ACH-000106,25262965,-2.219715
ACH-000106,9826528,1.062206
ACH-000106,24866313,2.009801
ACH-000106,10127622,3.434917
ACH-000106,9927531,3.851596
ACH-000106,2155128,2.773216
ACH-000106,3899,3.674798
ACH-000106,2314623,5.124479
ACH-000106,11404337,-0.919358
ACH-000106,9938202,4.834993
ACH-000106,25227847,2.441979
ACH-000106,46883536,3.808722
ACH-000106,3385,1.10871
ACH-000106,68947304,1.351662
ACH-000106,11634725,1.75152
ACH-000106,16224745,0.407413
ACH-000106,3062316,-1.698322
ACH-000106,36314,-5.060945
ACH-000106,4261,1.211432
ACH-000106,11626560,0.985054
ACH-000106,118704762,3.353166
ACH-000106,216239,1.991193
ACH-000106,11364421,-3.627197
ACH-000106,46926973,4.091792
ACH-000106,60838,0.142156
ACH-000106,5310940,1.213027
ACH-000106,117072552,3.070827
ACH-000106,51000408,2.838618
ACH-000106,25124816,3.66096
ACH-000106,59472121,2.693696
ACH-000106,72200024,2.065984
ACH-000106,42623951,3.217993
ACH-000106,49847690,0.924943
ACH-000106,53469448,1.265198
ACH-000106,78243717,3.873406
ACH-000106,24753719,2.81968
ACH-000106,57519544,2.733805
ACH-000106,46943432,0.659837
ACH-000106,9936746,-0.751821
ACH-000106,71268957,1.843218
ACH-000106,60167849,3.252328
ACH-000106,59473233,0.985983
ACH-000106,44462758,-0.048338
ACH-000106,44631912,1.011805
ACH-000106,71299339,2.639862
ACH-000106,1018,4.626867
ACH-000106,52918385,2.254094
ACH-000106,11609586,0.689448
ACH-000106,42642645,0.279028
ACH-000106,46907787,-1.484655
ACH-000106,71271629,2.12219
ACH-000106,56962337,2.396188
ACH-000106,176870,1.490088
ACH-000106,9931953,1.841192
ACH-000106,24958200,1.291683
ACH-000106,24856436,-2.12428
ACH-000106,46926350,-4.516665
ACH-000106,60750,-4.793585
ACH-000106,387447,-6.082604
ACH-000106,2733526,3.425526
ACH-000106,104741,2.793731
ACH-000106,56962336,4.709913
ACH-000106,44632017,0.147706
ACH-000106,9813758,1.111845
ACH-000106,25099184,-0.61254
ACH-000106,51039095,1.255772
ACH-000106,24821094,1.548508
ACH-000106,70983932,3.346943
ACH-000106,46236925,-2.640665
ACH-000106,11655119,3.067121
ACH-000106,35397514,5.057815
ACH-000106,2802462,5.146328
ACH-000106,73555129,1.83511
ACH-000106,462382,-1.809289
ACH-000106,11707110,0.804809
ACH-000106,44462760,0.453102
ACH-000106,5394,2.69467
ACH-000106,5460769,0.252956
ACH-000106,49846579,-0.600971
ACH-000106,11228183,-1.874711
ACH-000106,46843057,0.600793
ACH-000106,56645356,4.391296
ACH-000106,78209992,3.026943
ACH-000106,54761306,0.946794
ACH-000106,52913813,0.165749
ACH-000106,71496458,1.570544
ACH-000106,9933475,1.38675
ACH-000106,24788740,1.349542
ACH-000106,56941241,5.791842
ACH-000106,70676303,-1.295116
ACH-000106,68107965,4.787916
ACH-000106,91668541,2.409558
ACH-000106,10385095,-0.579083
ACH-000106,227681,3.525671
ACH-000106,9825149,1.665581
ACH-000106,46931953,2.280362
ACH-000106,68289010,1.441034
ACH-000106,992586,1.598352
ACH-000106,2984337,3.909049
ACH-000106,11178236,-4.154206
ACH-000106,71297207,1.778343
ACH-000106,104842,-6.282807
ACH-000106,25126798,2.38906
ACH-000106,11640390,3.458278
ACH-000106,41867,-3.657024
ACH-000106,2907,5.989083
ACH-000106,24360,-4.85674
ACH-000106,6710780,-5.303138
ACH-000106,84691,0.654045
ACH-000106,6253,-1.143581
ACH-000106,148124,-6.02665
ACH-000106,126941,-3.407112
ACH-000106,123631,3.174174
ACH-000106,24978538,-0.442727
ACH-000106,5311,-0.108706
ACH-000106,644241,1.508461
ACH-000106,44182295,2.745343
ACH-000106,23725625,2.226769
ACH-000106,11960529,4.630311
ACH-000106,5328940,-1.629386
ACH-000106,216326,3.294779
ACH-000106,6450551,0.721809
ACH-000106,11152667,-2.336664
ACH-000106,9943465,2.57897
ACH-000104,126565,-1.706647
ACH-000104,176158,5.161958
ACH-000104,6505803,0.558611
ACH-000104,5311497,-5.011773
ACH-000104,11667893,4.80176
ACH-000104,5278396,4.213756
ACH-000104,10184653,0.201416
ACH-000104,24776445,3.109528
ACH-000104,24180719,3.730339
ACH-000104,11327430,2.041113
ACH-000104,16720766,0.489314
ACH-000104,11488320,3.983057
ACH-000104,156422,5.158126
ACH-000104,11624601,5.16013
ACH-000104,51042438,-0.797506
ACH-000104,24737642,4.459919
ACH-000104,10384072,0.517945
ACH-000104,11433190,2.9279
ACH-000104,208908,2.677285
ACH-000104,1401,1.913691
ACH-000104,9914412,-0.184953
ACH-000104,24771867,-1.385265
ACH-000104,56649450,2.693264
ACH-000104,46930998,-0.094116
ACH-000104,5330286,1.388218
ACH-000104,51001932,-0.073877
ACH-000104,57345410,5.007575
ACH-000104,11977753,-1.776148
ACH-000104,17755052,0.629813
ACH-000104,25262965,-0.13505
ACH-000104,9826528,1.818819
ACH-000104,24866313,3.43293
ACH-000104,10127622,4.259798
ACH-000104,9927531,4.843507
ACH-000104,2155128,1.845305
ACH-000104,3899,4.279401
ACH-000104,2314623,4.528355
ACH-000104,11404337,-0.414495
ACH-000104,9938202,2.767834
ACH-000104,25227847,1.820755
ACH-000104,46883536,3.16005
ACH-000104,3385,4.167355
ACH-000104,68947304,2.785299
ACH-000104,11634725,1.98592
ACH-000104,16224745,1.023978
ACH-000104,3062316,2.340666
ACH-000104,36314,-4.462749
ACH-000104,4261,-0.095749
ACH-000104,11626560,0.924958
ACH-000104,118704762,4.417018
ACH-000104,216239,2.246805
ACH-000104,11364421,-5.115594
ACH-000104,46926973,3.226069
ACH-000104,60838,2.072917
ACH-000104,5310940,2.898388
ACH-000104,117072552,4.489385
ACH-000104,51000408,1.601912
ACH-000104,25124816,1.664845
ACH-000104,59472121,1.388083
ACH-000104,72200024,2.082684
ACH-000104,42623951,2.580512
ACH-000104,49847690,-0.231973
ACH-000104,53469448,2.488856
ACH-000104,78243717,4.842766
ACH-000104,24753719,1.51397
ACH-000104,57519544,3.954669
ACH-000104,46943432,1.326693
ACH-000104,9936746,0.28756
ACH-000104,71268957,2.466509
ACH-000104,60167849,4.197818
ACH-000104,59473233,1.817007
ACH-000104,44462758,1.442929
ACH-000104,44631912,3.273202
ACH-000104,71299339,2.797387
ACH-000104,1018,4.363602
ACH-000104,52918385,1.793233
ACH-000104,11609586,2.249987
ACH-000104,42642645,-0.891175
ACH-000104,46907787,-0.485884
ACH-000104,11455910,-0.777668
ACH-000104,71271629,3.646443
ACH-000104,56962337,1.415565
ACH-000104,176870,1.052653
ACH-000104,9931953,1.839308
ACH-000104,24958200,3.222687
ACH-000104,24856436,-1.39558
ACH-000104,46926350,-4.289213
ACH-000104,60750,-0.362247
ACH-000104,387447,-6.327935
ACH-000104,2733526,2.122078
ACH-000104,104741,2.750866
ACH-000104,56962336,3.963813
ACH-000104,44632017,0.972077
ACH-000104,6914657,-6.78182
ACH-000104,9813758,1.580168
ACH-000104,25099184,-0.066495
ACH-000104,51039095,1.377513
ACH-000104,24821094,3.607895
ACH-000104,70983932,3.763511
ACH-000104,46236925,-1.401359
ACH-000104,11655119,4.843507
ACH-000104,35397514,4.843507
ACH-000104,2802462,4.301169
ACH-000104,73555129,2.56803
ACH-000104,462382,-2.385594
ACH-000104,11707110,1.066654
ACH-000104,44462760,3.397697
ACH-000104,5394,5.362964
ACH-000104,5460769,3.302655
ACH-000104,49846579,-3.948906
ACH-000104,11228183,-3.154018
ACH-000104,46843057,-1.306508
ACH-000104,56645356,3.94626
ACH-000104,78209992,2.181891
ACH-000104,54761306,-0.023501
ACH-000104,52913813,3.891385
ACH-000104,71496458,1.145783
ACH-000104,9933475,1.22596
ACH-000104,24788740,0.258701
ACH-000104,56941241,3.089462
ACH-000104,70676303,0.863061
ACH-000104,68107965,3.766052
ACH-000104,91668541,2.632274
ACH-000104,10385095,-1.334687
ACH-000104,227681,2.359689
ACH-000104,9825149,2.021937
ACH-000104,46931953,4.266406
ACH-000104,68289010,2.213515
ACH-000104,992586,2.272144
ACH-000104,2984337,2.584481
ACH-000104,11178236,-1.546642
ACH-000104,71297207,0.871533
ACH-000104,104842,-4.766413
ACH-000104,25126798,4.265883
ACH-000104,11640390,3.602837
ACH-000104,41867,-1.535804
ACH-000104,2907,4.639105
ACH-000104,24360,-1.799262
ACH-000104,6710780,-5.343711
ACH-000104,84691,1.741756
ACH-000104,6253,-1.009239
ACH-000104,148124,-5.31419
ACH-000104,126941,0.265422
ACH-000104,123631,2.805349
ACH-000104,24978538,-3.297382
ACH-000104,5311,-0.243588
ACH-000104,644241,1.44695
ACH-000104,44182295,2.735186
ACH-000104,6918289,-0.126209
ACH-000104,23725625,3.705578
ACH-000104,11960529,4.137482
ACH-000104,5328940,1.199533
ACH-000104,216326,4.203667
ACH-000104,6450551,0.81936
ACH-000104,11152667,-1.598445
ACH-000104,9943465,3.537853
ACH-000087,126565,-2.700049
ACH-000087,176158,4.922465
ACH-000087,6505803,-0.851745
ACH-000087,5311497,-5.402686
ACH-000087,11667893,4.80575
ACH-000087,5278396,4.915026
ACH-000087,10184653,1.136394
ACH-000087,24776445,3.820031
ACH-000087,24180719,3.357225
ACH-000087,11327430,2.872411
ACH-000087,16720766,-2.03507
ACH-000087,11488320,5.161824
ACH-000087,156422,3.470379
ACH-000087,11624601,4.268108
ACH-000087,51042438,3.200384
ACH-000087,24737642,4.924086
ACH-000087,10384072,0.426299
ACH-000087,11433190,4.309899
ACH-000087,208908,2.50231
ACH-000087,1401,2.79729
ACH-000087,9914412,-0.724531
ACH-000087,24771867,-2.55006
ACH-000087,56649450,2.62297
ACH-000087,46930998,1.891534
ACH-000087,5330286,1.592211
ACH-000087,51001932,-0.187627
ACH-000087,57345410,4.849047
ACH-000087,11977753,-2.863144
ACH-000087,17755052,0.014055
ACH-000087,25262965,-1.430566
ACH-000087,9826528,3.546514
ACH-000087,24866313,3.190651
ACH-000087,10127622,4.7572
ACH-000087,9927531,3.593721
ACH-000087,2155128,2.243736
ACH-000087,3899,4.58771
ACH-000087,2314623,4.883636
ACH-000087,11404337,-0.18026
ACH-000087,9938202,3.876226
ACH-000087,25227847,1.99164
ACH-000087,46883536,4.73168
ACH-000087,3385,3.838966
ACH-000087,68947304,4.171967
ACH-000087,11634725,3.703103
ACH-000087,16224745,1.587686
ACH-000087,3062316,2.881486
ACH-000087,36314,-5.339177
ACH-000087,4261,1.405709
ACH-000087,11626560,0.352841
ACH-000087,118704762,4.1041
ACH-000087,216239,2.213065
ACH-000087,11364421,-3.509546
ACH-000087,46926973,4.932345
ACH-000087,60838,-0.320424
ACH-000087,5310940,2.413564
ACH-000087,117072552,3.329241
ACH-000087,51000408,3.297234
ACH-000087,25124816,3.307042
ACH-000087,59472121,1.204495
ACH-000087,72200024,2.325065
ACH-000087,42623951,4.817476
ACH-000087,49847690,1.835961
ACH-000087,53469448,2.530393
ACH-000087,78243717,4.91403
ACH-000087,24753719,3.074723
ACH-000087,57519544,3.553301
ACH-000087,46943432,3.697497
ACH-000087,9936746,3.349091
ACH-000087,71268957,2.609832
ACH-000087,60167849,4.737141
ACH-000087,59473233,4.734812
ACH-000087,44462758,1.928082
ACH-000087,44631912,1.1108
ACH-000087,71299339,4.641373
ACH-000087,1018,4.924086
ACH-000087,52918385,5.043177
ACH-000087,11609586,0.963063
ACH-000087,42642645,-0.280417
ACH-000087,46907787,1.909148
ACH-000087,71271629,2.916881
ACH-000087,56962337,1.496861
ACH-000087,176870,1.6935
ACH-000087,9931953,1.405011
ACH-000087,24958200,0.281302
ACH-000087,24856436,-0.955699
ACH-000087,46926350,-3.722942
ACH-000087,60750,-5.07636
ACH-000087,387447,-4.926689
ACH-000087,2733526,3.263194
ACH-000087,104741,2.68807
ACH-000087,56962336,4.186022
ACH-000087,44632017,0.218913
ACH-000087,9813758,2.508289
ACH-000087,25099184,0.334423
ACH-000087,51039095,0.395364
ACH-000087,24821094,4.385274
ACH-000087,70983932,4.894064
ACH-000087,46236925,-2.350432
ACH-000087,11655119,4.923212
ACH-000087,35397514,4.893467
ACH-000087,2802462,4.924086
ACH-000087,73555129,2.861917
ACH-000087,462382,-1.210738
ACH-000087,11707110,2.389822
ACH-000087,44462760,1.820737
ACH-000087,5394,5.339216
ACH-000087,5460769,-0.429476
ACH-000087,49846579,0.993522
ACH-000087,11228183,0.201947
ACH-000087,46843057,2.424275
ACH-000087,56645356,3.984553
ACH-000087,78209992,2.4837
ACH-000087,54761306,0.72882
ACH-000087,52913813,2.215143
ACH-000087,71496458,1.660238
ACH-000087,9933475,1.52056
ACH-000087,24788740,2.806232
ACH-000087,56941241,4.641018
ACH-000087,70676303,-0.418266
ACH-000087,68107965,4.249259
ACH-000087,91668541,4.038855
ACH-000087,10385095,0.212018
ACH-000087,227681,4.433259
ACH-000087,9825149,1.021452
ACH-000087,46931953,3.469486
ACH-000087,68289010,2.082053
ACH-000087,992586,1.496424
ACH-000087,2984337,3.125001
ACH-000087,11178236,-5.935602
ACH-000087,71297207,2.990896
ACH-000087,104842,-6.395879
ACH-000087,25126798,3.830358
ACH-000087,11640390,0.925569
ACH-000087,41867,-3.125209
ACH-000087,2907,4.358209
ACH-000087,24360,-5.143017
ACH-000087,6710780,-5.168848
ACH-000087,84691,-0.133787
ACH-000087,6253,-2.915064
ACH-000087,148124,-6.386234
ACH-000087,126941,-3.29868
ACH-000087,123631,3.052249
ACH-000087,24978538,-0.364979
ACH-000087,5311,0.831563
ACH-000087,644241,2.015979
ACH-000087,44182295,3.644728
ACH-000087,6918289,-0.868109
ACH-000087,23725625,0.592341
ACH-000087,11960529,3.925514
ACH-000087,5328940,0.863219
ACH-000087,216326,4.536863
ACH-000087,6450551,0.63959
ACH-000087,11152667,-0.667561
ACH-000087,9943465,2.560426
ACH-000176,126565,-0.350671
ACH-000176,176158,5.98017
ACH-000176,6505803,-0.537312
ACH-000176,5311497,-4.671462
ACH-000176,11667893,6.076466
ACH-000176,5278396,5.189277
ACH-000176,10184653,0.323265
ACH-000176,24776445,5.890329
ACH-000176,24180719,4.626253
ACH-000176,11327430,3.070225
ACH-000176,16720766,0.024115
ACH-000176,11488320,2.055886
ACH-000176,156422,5.486934
ACH-000176,11624601,5.90629
ACH-000176,51042438,2.961586
ACH-000176,24737642,5.193299
ACH-000176,10384072,2.511983
ACH-000176,11433190,6.312094
ACH-000176,208908,2.698921
ACH-000176,1401,3.562936
ACH-000176,9914412,3.229044
ACH-000176,24771867,1.703518
ACH-000176,56649450,3.009908
ACH-000176,46930998,4.163951
ACH-000176,5330286,4.607826
ACH-000176,51001932,2.007961
ACH-000176,57345410,5.504718
ACH-000176,11977753,-1.485955
ACH-000176,17755052,1.581856
ACH-000176,25262965,0.572067
ACH-000176,9826528,2.314824
ACH-000176,24866313,2.71098
ACH-000176,10127622,4.220044
ACH-000176,9927531,5.927832
ACH-000176,2155128,3.212992
ACH-000176,3899,5.337667
ACH-000176,2314623,6.077785
ACH-000176,11404337,0.466692
ACH-000176,9938202,5.239025
ACH-000176,25227847,2.021444
ACH-000176,46883536,5.785115
ACH-000176,3385,4.239003
ACH-000176,68947304,5.20485
ACH-000176,11634725,3.516689
ACH-000176,16224745,3.133127
ACH-000176,3062316,-0.32763
ACH-000176,36314,-3.370883
ACH-000176,4261,2.376755
ACH-000176,11626560,4.260502
ACH-000176,118704762,3.983597
ACH-000176,216239,2.212264
ACH-000176,11364421,-1.670238
ACH-000176,46926973,5.007044
ACH-000176,60838,1.814238
ACH-000176,5310940,4.160739
ACH-000176,117072552,5.291633
ACH-000176,51000408,4.447399
ACH-000176,25124816,4.684203
ACH-000176,59472121,5.364036
ACH-000176,72200024,3.610432
ACH-000176,42623951,5.801075
ACH-000176,49847690,3.9755
ACH-000176,53469448,3.687241
ACH-000176,78243717,5.958929
ACH-000176,24753719,4.930579
ACH-000176,57519544,6.056172
ACH-000176,46943432,3.854338
ACH-000176,9936746,2.105407
ACH-000176,71268957,3.734002
ACH-000176,60167849,6.533674
ACH-000176,59473233,2.346849
ACH-000176,44462758,2.10712
ACH-000176,44631912,4.67342
ACH-000176,71299339,4.666499
ACH-000176,1018,5.982088
ACH-000176,52918385,6.407901
ACH-000176,11609586,6.030552
ACH-000176,42642645,0.666757
ACH-000176,46907787,0.189778
ACH-000176,71271629,4.370441
ACH-000176,56962337,1.933649
ACH-000176,176870,0.430107
ACH-000176,9931953,3.584849
ACH-000176,24958200,5.290318
ACH-000176,24856436,0.201656
ACH-000176,46926350,-2.528697
ACH-000176,60750,-1.22741
ACH-000176,387447,-5.939475
ACH-000176,2733526,5.350563
ACH-000176,104741,3.51908
ACH-000176,56962336,5.613263
ACH-000176,44632017,1.65777
ACH-000176,9813758,3.621468
ACH-000176,25099184,2.45219
ACH-000176,51039095,2.434835
ACH-000176,24821094,2.63924
ACH-000176,70983932,6.093947
ACH-000176,46236925,-0.399969
ACH-000176,11655119,5.487893
ACH-000176,35397514,5.221088
ACH-000176,2802462,4.272292
ACH-000176,73555129,4.806443
ACH-000176,462382,-1.836804
ACH-000176,11707110,1.505117
ACH-000176,44462760,4.023821
ACH-000176,5394,7.220621
ACH-000176,5460769,1.040272
ACH-000176,49846579,4.0363
ACH-000176,11228183,1.989888
ACH-000176,46843057,3.934521
ACH-000176,56645356,5.562417
ACH-000176,78209992,0.736865
ACH-000176,54761306,3.289018
ACH-000176,52913813,2.740919
ACH-000176,71496458,0.291857
ACH-000176,9933475,1.334601
ACH-000176,24788740,4.048635
ACH-000176,56941241,6.26753
ACH-000176,70676303,0.30751
ACH-000176,68107965,5.525804
ACH-000176,91668541,5.059987
ACH-000176,10385095,-0.02198
ACH-000176,227681,6.123096
ACH-000176,9825149,3.238259
ACH-000176,46931953,5.302806
ACH-000176,68289010,2.313748
ACH-000176,992586,2.74008
ACH-000176,2984337,3.936387
ACH-000176,11178236,-4.284817
ACH-000176,71297207,2.686584
ACH-000176,104842,-4.129128
ACH-000176,25126798,4.80905
ACH-000176,11640390,3.597585
ACH-000176,41867,-1.762534
ACH-000176,2907,5.855805
ACH-000176,24360,-3.291577
ACH-000176,6710780,-4.948544
ACH-000176,84691,3.961548
ACH-000176,6253,2.194279
ACH-000176,148124,-5.599427
ACH-000176,126941,-1.088696
ACH-000176,123631,1.415429
ACH-000176,24978538,1.641062
ACH-000176,5311,1.906345
ACH-000176,644241,5.054141
ACH-000176,44182295,2.960651
ACH-000176,6918289,1.770478
ACH-000176,23725625,3.892662
ACH-000176,11960529,5.677414
ACH-000176,5328940,0.396089
ACH-000176,216326,5.489156
ACH-000176,6450551,3.350471
ACH-000176,11152667,-0.577426
ACH-000176,9943465,2.992547
ACH-000879,126565,2.830257
ACH-000879,176158,5.053871
ACH-000879,6505803,0.695647
ACH-000879,5311497,-1.89616
ACH-000879,11667893,5.69512
ACH-000879,5278396,4.866854
ACH-000879,10184653,3.636634
ACH-000879,24776445,5.668489
ACH-000879,24180719,5.425583
ACH-000879,11327430,2.924045
ACH-000879,16720766,-0.220013
ACH-000879,11488320,4.60245
ACH-000879,156422,5.62015
ACH-000879,11624601,5.575113
ACH-000879,51042438,1.419635
ACH-000879,24737642,4.282333
ACH-000879,10384072,3.063845
ACH-000879,11433190,4.650307
ACH-000879,208908,5.954996
ACH-000879,1401,3.779592
ACH-000879,9914412,5.681769
ACH-000879,24771867,3.042469
ACH-000879,56649450,4.957321
ACH-000879,46930998,4.119775
ACH-000879,5330286,4.567998
ACH-000879,51001932,3.018689
ACH-000879,57345410,5.260998
ACH-000879,11977753,1.383423
ACH-000879,17755052,2.694909
ACH-000879,25262965,2.763974
ACH-000879,9826528,3.74844
ACH-000879,24866313,3.075337
ACH-000879,10127622,4.348918
ACH-000879,9927531,4.726597
ACH-000879,2155128,2.608916
ACH-000879,3899,5.084109
ACH-000879,2314623,4.72872
ACH-000879,11404337,0.124927
ACH-000879,9938202,2.252828
ACH-000879,25227847,2.975204
ACH-000879,46883536,5.948366
ACH-000879,3385,6.968622
ACH-000879,68947304,3.763889
ACH-000879,11634725,4.892633
ACH-000879,16224745,1.621677
ACH-000879,3062316,3.184363
ACH-000879,36314,-0.094029
ACH-000879,4261,3.445063
ACH-000879,11626560,4.941282
ACH-000879,118704762,5.69512
ACH-000879,216239,2.324782
ACH-000879,11364421,-0.598473
ACH-000879,46926973,2.994275
ACH-000879,60838,2.822112
ACH-000879,5310940,4.070489
ACH-000879,117072552,5.290027
ACH-000879,51000408,5.57855
ACH-000879,25124816,4.965145
