Cell,Drug,ic50
ACH-000558,11455910,-0.294469475
ACH-000558,300471,-4.759106479
ACH-000558,10113978,2.723479664
ACH-000558,31703,-2.824596458
ACH-000743,10074640,4.086671379
ACH-000743,24951314,3.505388179
ACH-000743,5208,1.698810778
ACH-000743,5746,3.070866534
ACH-000743,46224516,2.931853539
ACH-000743,42640,4.119288508
ACH-000743,4261,1.011140596
ACH-000743,42642645,1.566019675
ACH-000743,11178236,-3.277846425
ACH-000743,9813758,3.814881864
ACH-000383,10074640,4.210198479
ACH-000383,24951314,1.15295236
ACH-000383,9863776,2.630680707
ACH-000383,36462,2.467760501
ACH-000383,46224516,3.296103298
ACH-000383,3463933,3.619893037
ACH-000383,44143370,3.69415987
ACH-000383,10027278,3.391780599
ACH-000383,10109823,2.646643788
ACH-000383,31703,-0.27726576
ACH-000383,6918638,1.87936287
ACH-000383,53340664,3.255056551
ACH-000866,10074640,4.169086008
ACH-000866,24951314,1.852234137
ACH-000866,5208,2.302742394
ACH-000866,159324,3.615427699
ACH-000866,9863776,2.88586299
ACH-000866,6914657,-6.636448575
ACH-000866,36462,-0.583887106
ACH-000866,42640,4.041836949
ACH-000866,3218,3.565574503
ACH-000866,44137675,2.128216143
ACH-000866,44143370,4.033596687
ACH-000866,10027278,3.023230366
ACH-000866,5289247,3.723360919
ACH-000866,6918454,3.085136517
ACH-000866,56965967,2.525431539
ACH-000866,25195352,3.997147818
ACH-000866,46191454,3.094427903
ACH-000866,16722836,3.056122493
ACH-000866,637858,2.956093442
ACH-000866,31703,-2.987814959
ACH-000866,10077147,0.773461307
ACH-000866,44551660,2.241786225
ACH-000866,6918638,0.895031187
ACH-000866,53340664,2.737447767
ACH-000866,25102847,2.125744087
ACH-000853,24951314,0.183988383
ACH-000853,6852167,4.255102178
ACH-000853,5208,2.006891722
ACH-000853,53302361,1.856219583
ACH-000853,159324,3.630159596
ACH-000853,9863776,2.825677178
ACH-000853,46224516,3.514707429
ACH-000853,42640,3.913494375
ACH-000853,44143370,4.095765207
ACH-000853,10027278,3.580766658
ACH-000853,637858,2.874991458
ACH-000853,53340664,3.333999337
ACH-000181,24951314,1.429680984
ACH-000181,176167,4.041288265
ACH-000181,6852167,3.405886762
ACH-000181,25257557,2.816152598
ACH-000181,9863776,1.051900545
ACH-000181,36462,1.189767173
ACH-000181,46224516,4.132266724
ACH-000181,42640,4.147609072
ACH-000181,3218,3.801560377
ACH-000181,9903786,3.96129246
ACH-000181,3463933,4.660682359
ACH-000181,44143370,3.714010353
ACH-000181,10027278,3.123338529
ACH-000181,56965967,4.174929007
ACH-000181,46191454,2.856840691
ACH-000181,16747388,3.225898019
ACH-000181,9956222,1.901527942
ACH-000181,10109823,2.845192462
ACH-000181,16722836,3.040226064
ACH-000181,637858,3.103565031
ACH-000181,44551660,2.96598877
ACH-000181,53340664,3.077406868
ACH-000181,25102847,2.252488426
ACH-000075,10074640,4.239289629
ACH-000075,24951314,3.019024708
ACH-000075,5208,0.519750144
ACH-000075,9863776,1.304647857
ACH-000075,5746,1.463268402
ACH-000075,46224516,4.135925699
ACH-000075,24756910,1.264395039
ACH-000075,6918848,2.315731894
ACH-000075,7251185,2.128722261
ACH-000075,46844147,2.246818837
ACH-000075,44143370,4.193178581
ACH-000075,10027278,3.282711478
ACH-000075,6505803,-1.58705546
ACH-000075,637858,2.052472787
ACH-000075,31703,-1.113963405
ACH-000075,6918638,2.300023448
ACH-000075,53340664,3.304291371
ACH-000243,24951314,1.603169849
ACH-000243,6852167,4.275634805
ACH-000243,9863776,3.037482052
ACH-000243,5746,1.723772233
ACH-000243,46224516,5.008505109
ACH-000243,24756910,0.652858164
ACH-000243,5289247,4.293198693
ACH-000243,25195352,4.08816929
ACH-000243,46191454,3.179678698
ACH-000243,11647372,2.353089821
ACH-000243,637858,3.129920235
ACH-000243,11455910,0.175375216
ACH-000944,9952773,4.28907691
ACH-000944,11754511,3.249692022
ACH-000944,10074640,4.16205179
ACH-000944,176167,3.255416077
ACH-000944,6852167,1.556283285
ACH-000944,5208,0.514745959
ACH-000944,53302361,1.388352962
ACH-000944,159324,3.311158266
ACH-000944,9863776,1.60760535
ACH-000944,36462,-0.228729605
ACH-000944,46224516,2.892909036
ACH-000944,42640,3.970155502
ACH-000944,5329102,1.703254063
ACH-000944,3463933,2.937843775
ACH-000944,44143370,3.939189624
ACH-000944,10027278,2.037495976
ACH-000944,5289247,3.9534412
ACH-000944,6918454,2.540491395
ACH-000944,9967941,3.973887184
ACH-000944,16760646,-0.619699392
ACH-000944,25195352,3.409316792
ACH-000944,16747388,0.430870483
ACH-000944,9956222,1.447578561
ACH-000944,4993,3.914727547
ACH-000944,521106,3.527268638
ACH-000944,16722836,2.246534619
ACH-000944,637858,2.233966928
ACH-000944,9810884,3.914062858
ACH-000944,31703,-3.455561637
ACH-000944,44551660,1.885239662
ACH-000944,53340664,1.726147412
ACH-000944,6445562,0.183396236
ACH-001307,10074640,4.305481169
ACH-001307,24951314,0.911925632
ACH-001307,5208,2.608550081
ACH-001307,53302361,1.069446818
ACH-001307,9863776,1.484560578
ACH-001307,6914657,-5.575012652
ACH-001307,36462,0.245515145
ACH-001307,24785538,1.086076052
ACH-001307,46224516,3.679096755
ACH-001307,3218,3.425389902
ACH-001307,3463933,2.306744439
ACH-001307,44143370,3.787800407
ACH-001307,46191454,3.254789571
ACH-001307,521106,3.453146752
ACH-001307,16722836,2.956987959
ACH-001307,637858,1.607633849
ACH-001307,4263900,2.335848839
ACH-001307,53340664,2.876586137
ACH-000654,10074640,4.149922151
ACH-000654,24951314,0.59258885
ACH-000654,5208,0.470059059
ACH-000654,9863776,2.111212371
ACH-000654,6914657,-7.791989573
ACH-000654,5746,1.039057729
ACH-000654,46224516,3.8137711
ACH-000654,3463933,3.17189074
ACH-000654,44143370,4.244717431
ACH-000654,10027278,3.401674527
ACH-000654,5289247,4.228274461
ACH-000654,16760646,0.555759589
ACH-000654,56965967,4.263146225
ACH-000654,46191454,2.933910001
ACH-000654,637858,1.877471646
ACH-000654,31703,-0.765905774
ACH-000654,53340664,2.935482619
ACH-000768,24951314,2.31111668
ACH-000768,5208,0.297398585
ACH-000768,53302361,1.003582629
ACH-000768,159324,2.942259436
ACH-000768,9863776,0.6908754
ACH-000768,36462,3.387965571
ACH-000768,5746,2.58281958
ACH-000768,46224516,5.288756627
ACH-000768,46885626,2.039737603
ACH-000768,6918454,3.03173237
ACH-000768,16747388,3.316801927
ACH-000768,16722836,3.249508135
ACH-000768,637858,1.178082312
ACH-000768,44551660,3.195745526
ACH-000863,10074640,4.257073845
ACH-000863,24951314,2.494523924
ACH-000863,159324,3.835027415
ACH-000863,36462,3.337582501
ACH-000863,46224516,3.690310829
ACH-000863,3218,4.109583719
ACH-000863,44143370,4.157243094
ACH-000863,25195352,4.166003277
ACH-000863,521106,4.712900886
ACH-000816,24951314,3.146266815
ACH-000816,9863776,2.149756205
ACH-000816,16095342,0.807252225
ACH-000816,5746,1.332314122
ACH-000816,24756910,2.27098118
ACH-000816,6918848,-0.162985394
ACH-000816,9858940,2.523379855
ACH-000816,7251185,2.038164066
ACH-000816,3463933,4.077256057
ACH-000816,16722836,3.049518027
ACH-000816,25222038,2.297921683
ACH-000816,637858,2.14718825
ACH-000816,300471,-5.241057581
ACH-000565,24951314,2.333400926
ACH-000565,24756910,1.715034011
ACH-000565,10027278,3.91600225
ACH-000565,5289247,2.643641511
ACH-000565,6918454,1.623697386
ACH-000425,24951314,2.216493842
ACH-000425,5208,0.69039485
ACH-000425,53302361,1.473315344
ACH-000425,159324,3.538621695
ACH-000425,36462,2.467113159
ACH-000425,5746,1.075304775
ACH-000425,3218,1.888518781
ACH-000425,24756910,1.045152485
ACH-000425,5289247,3.530365933
ACH-000425,637858,2.003517134
ACH-000425,31703,-0.989200242
ACH-000425,6918638,1.430353652
ACH-000343,24951314,1.307214911
ACH-000343,9863776,2.244090093
ACH-000343,46224516,4.429028291
ACH-000343,3218,3.191819943
ACH-000343,44143370,4.196711575
ACH-000343,5289247,2.78545631
ACH-000343,25195352,4.30232146
ACH-000343,10109823,2.584819197
ACH-000343,521106,4.596803233
ACH-000343,637858,2.79536757
ACH-000343,44551660,2.901604014
ACH-000343,53340664,3.15838356
ACH-000090,10074640,4.306988246
ACH-000090,9863776,2.998180313
ACH-000090,5746,2.773418719
ACH-000090,42640,2.720370981
ACH-000090,3218,3.882087728
ACH-000090,44143370,3.945401219
ACH-000090,10027278,3.110366947
ACH-000090,521106,4.715064694
ACH-000090,637858,1.818693679
ACH-000090,11455910,0.096261717
ACH-000090,10077147,2.233091668
ACH-000932,9952773,3.729442709
ACH-000932,9884685,1.603617855
ACH-000932,11754511,3.354634918
ACH-000932,10074640,4.155953033
ACH-000932,24951314,0.856047123
ACH-000932,176167,3.41663427
ACH-000932,6852167,3.346536024
ACH-000932,25257557,2.421820302
ACH-000932,5208,0.976143496
ACH-000932,53302361,0.653936674
ACH-000932,159324,3.93373299
ACH-000932,9863776,2.883030056
ACH-000932,46224516,2.646799045
ACH-000932,5329102,2.620983353
ACH-000932,3463933,3.45710247
ACH-000932,44143370,2.868569898
ACH-000932,10027278,3.26786949
ACH-000932,5289247,3.441412097
ACH-000932,10200390,1.845298762
ACH-000932,56965967,4.074640864
ACH-000932,25195352,4.205843668
ACH-000932,16747388,1.897859562
ACH-000932,10109823,2.846500258
ACH-000932,16722836,2.670822495
ACH-000932,637858,3.108142371
ACH-000932,31703,-2.88086756
ACH-000932,44551660,2.968659463
ACH-000932,53340664,1.591709435
ACH-000995,9863776,2.276870785
ACH-000995,637858,2.52393874
ACH-000995,11455910,-0.644691939
ACH-000421,24951314,0.125480455
ACH-000421,25257557,2.627386264
ACH-000421,5208,2.156998083
ACH-000421,159324,3.714274302
ACH-000421,46224516,5.280349805
ACH-000421,42640,4.193410335
ACH-000421,3463933,2.651227475
ACH-000421,10027278,3.055667116
ACH-000421,5289247,3.303213538
ACH-000421,521106,4.492423347
ACH-000421,31703,-1.036291208
ACH-000927,10074640,3.985558849
ACH-000927,24951314,1.400650869
ACH-000927,6852167,3.312987412
ACH-000927,9863776,3.085492239
ACH-000927,46224516,3.30901965
ACH-000927,44143370,4.160144926
ACH-000927,10027278,3.01754003
ACH-000927,5289247,4.185779469
ACH-000927,11282283,4.276308616
ACH-000927,521106,4.99675239
ACH-000927,16722836,3.337686729
ACH-000927,31703,-0.35451225
ACH-000927,44551660,3.37832803
ACH-000204,9952773,4.252262676
ACH-000204,10074640,3.615904983
ACH-000204,24951314,-0.329348778
ACH-000204,176167,4.144575167
ACH-000204,159324,3.928361807
ACH-000204,9863776,2.703287724
ACH-000204,5746,2.368452995
ACH-000204,46224516,3.142623492
ACH-000204,42640,3.716812235
ACH-000204,3463933,2.359822201
ACH-000204,9868037,3.14177984
ACH-000204,44143370,4.1653882
ACH-000204,10027278,2.804489016
ACH-000204,5289247,4.18694181
ACH-000204,25195352,3.854351685
ACH-000204,11282283,3.362377867
ACH-000204,9956222,1.989674232
ACH-000204,16722836,2.509703307
ACH-000204,11455910,1.08885444
ACH-000204,44551660,2.693435477
ACH-000204,53340664,3.211214563
ACH-000607,10074640,4.282791802
ACH-000607,24951314,0.72646402
ACH-000607,5208,0.062223601
ACH-000607,9863776,0.55584531
ACH-000607,46224516,5.119044871
ACH-000607,24756910,1.237181549
ACH-000607,9858940,2.916093216
ACH-000607,3463933,3.945464849
ACH-000607,44143370,4.254751804
ACH-000607,10027278,3.503334431
ACH-000607,6918454,3.301113205
ACH-000607,56965967,4.306291897
ACH-000607,10109823,2.737120636
ACH-000607,521106,3.627870893
ACH-000607,16722836,3.13485713
ACH-000607,637858,1.26195583
ACH-000607,31703,-2.608523407
ACH-000607,10077147,1.871941495
ACH-000607,6918638,0.821720977
ACH-000414,10074640,4.13018036
ACH-000414,24951314,0.129118991
ACH-000414,53302361,1.584104201
ACH-000414,159324,2.562766907
ACH-000414,36462,2.546085335
ACH-000414,46224516,3.249626797
ACH-000414,3218,3.339568098
ACH-000414,560326,4.32106753
ACH-000414,44143370,4.00997568
ACH-000414,10027278,2.740702001
ACH-000414,5289247,2.744646646
ACH-000414,6918454,3.001005554
ACH-000414,9967941,3.919231744
ACH-000414,9956222,2.041053497
ACH-000414,10109823,2.506072704
ACH-000414,16722836,2.589836548
ACH-000414,31703,-2.039738837
ACH-000414,44551660,3.034402635
ACH-000414,53340664,3.148001663
ACH-000881,11754511,2.583248438
ACH-000881,10074640,4.226558324
ACH-000881,24951314,0.689737121
ACH-000881,6852167,3.704153751
ACH-000881,25257557,2.650893793
ACH-000881,9863776,0.323901772
ACH-000881,6914657,-5.762779153
ACH-000881,36462,0.702895247
ACH-000881,46224516,2.187358988
ACH-000881,11713159,1.094302754
ACH-000881,42640,2.882139861
ACH-000881,3218,3.654215533
ACH-000881,25022668,2.446650264
ACH-000881,3463933,3.158001522
ACH-000881,44143370,3.9879494
ACH-000881,5289247,3.920185852
ACH-000881,10200390,1.952757304
ACH-000881,56965967,3.932257649
ACH-000881,25195352,3.287207947
ACH-000881,10109823,2.439178681
ACH-000881,16722836,3.160669567
ACH-000881,637858,2.348412743
ACH-000881,44551660,2.835780176
ACH-000881,53340664,2.882555692
ACH-000639,10074640,4.216416707
ACH-000639,176167,4.045633958
ACH-000639,6852167,3.12536137
ACH-000639,25257557,1.512347655
ACH-000639,53302361,2.099122178
ACH-000639,36462,-0.73440594
ACH-000639,46224516,2.289700034
ACH-000639,11713159,1.301469195
ACH-000639,42640,3.067968228
ACH-000639,9903786,3.754638404
ACH-000639,5329102,2.383694068
ACH-000639,3463933,4.029811021
ACH-000639,44143370,3.725159096
ACH-000639,10027278,3.249851885
ACH-000639,9967941,3.171128833
ACH-000639,56965967,4.184887048
ACH-000639,25195352,3.775028159
ACH-000639,521106,4.384465542
ACH-000639,637858,3.001278298
ACH-000639,31703,-3.00868074
ACH-000639,44551660,3.806461408
ACH-000639,53340664,3.019095019
ACH-000886,53302361,0.992987661
ACH-000886,9863776,2.340335614
ACH-000886,36462,0.103163274
ACH-000886,46224516,5.262456238
ACH-000886,42640,4.096486836
ACH-000886,3218,2.865762914
ACH-000886,521106,2.498015794
ACH-000886,637858,2.706075876
ACH-000991,9863776,2.477352263
ACH-000991,46224516,4.98370693
ACH-000991,5289247,4.173355998
ACH-000991,5460769,4.744056987
ACH-000991,6918454,1.472202901
ACH-000991,44551660,3.123175737
ACH-000226,9952773,4.13423271
ACH-000226,10074640,3.590133231
ACH-000226,24951314,-0.207333986
ACH-000226,176167,3.935521391
ACH-000226,16663089,1.911078193
ACH-000226,6852167,3.835578054
ACH-000226,5208,1.399398259
ACH-000226,159324,2.141020287
ACH-000226,9863776,-0.723043722
ACH-000226,6914657,-5.862123294
ACH-000226,160355,3.917325106
ACH-000226,36462,-1.113021939
ACH-000226,24825971,2.267019492
ACH-000226,24785538,1.310498916
ACH-000226,46224516,2.172776792
ACH-000226,42640,3.92318763
ACH-000226,3218,1.883223528
ACH-000226,9903786,2.075705685
ACH-000226,5329102,1.589347525
ACH-000226,3463933,3.672248279
ACH-000226,9868037,3.299221574
ACH-000226,44143370,4.165386026
ACH-000226,10027278,2.778796227
ACH-000226,5289247,3.047120933
ACH-000226,5717801,2.653349678
ACH-000226,6918454,3.185337654
ACH-000226,16760646,-0.890516873
ACH-000226,56965967,3.88651239
ACH-000226,11282283,4.199074962
ACH-000226,16747388,3.150493089
ACH-000226,10109823,2.901013009
ACH-000226,20635522,2.584442688
ACH-000226,521106,4.725128055
ACH-000226,16722836,1.442029591
ACH-000226,637858,1.540861497
ACH-000226,447912,2.736296821
ACH-000226,300471,-4.756423176
ACH-000226,9810884,3.791097935
ACH-000226,31703,-2.853366977
ACH-000226,10077147,-0.434011565
ACH-000226,4263900,3.344672282
ACH-000226,44551660,1.691042667
ACH-000226,53340664,3.240768496
ACH-000226,6445562,0.184493372
ACH-000226,25102847,2.297347045
ACH-000242,6852167,3.570857427
ACH-000242,5208,2.411953193
ACH-000242,53302361,0.987003488
ACH-000242,159324,3.025396583
ACH-000242,9863776,2.7685299
ACH-000242,46224516,3.630788574
ACH-000242,42640,4.107446208
ACH-000242,44143370,4.076793089
ACH-000242,10027278,3.64531695
ACH-000242,10200390,2.869514051
ACH-000242,56965967,4.226727035
ACH-000242,16747388,1.7012724
ACH-000242,9956222,2.340677719
ACH-000242,10109823,2.988339034
ACH-000242,16722836,3.084695455
ACH-000242,637858,3.07054889
ACH-000242,31703,-0.457499044
ACH-000242,44551660,2.224584873
ACH-000242,53340664,2.44963847
ACH-000242,25102847,1.353158454
ACH-000035,9863776,2.751600616
ACH-000035,637858,2.784219498
ACH-000427,11455910,2.022691483
ACH-000392,3218,3.645540313
ACH-000392,24756910,1.014228727
ACH-000392,6918848,1.975252937
ACH-000392,10027278,2.806799599
ACH-000392,637858,3.314295971
ACH-000392,44551660,3.699480999
ACH-000392,6918638,2.940685357
ACH-000073,10074640,4.131714618
ACH-000073,24951314,2.606967466
ACH-000073,176167,3.608100343
ACH-000073,159324,3.866320323
ACH-000073,9863776,2.475188417
ACH-000073,36462,1.369361154
ACH-000073,46224516,4.429692484
ACH-000073,24756910,0.753805705
ACH-000073,6918848,0.561061022
ACH-000073,44143370,4.126138758
ACH-000073,5289247,3.828059987
ACH-000073,16760646,0.128154419
ACH-000073,46191454,2.999629381
ACH-000073,637858,2.903620286
ACH-000073,11455910,-0.941373435
ACH-000073,31703,-2.186914544
ACH-000073,44551660,3.005930497
ACH-000073,6918638,1.597587564
ACH-000073,53340664,2.94643021
ACH-000218,11754511,2.483885218
ACH-000218,10074640,4.186497064
ACH-000218,24951314,1.097897439
ACH-000218,176167,2.32470279
ACH-000218,11404337,1.761155566
ACH-000218,9863776,1.592452195
ACH-000218,160355,3.904429321
ACH-000218,36462,3.342019611
ACH-000218,5746,1.778073108
ACH-000218,46224516,3.448047932
ACH-000218,9903786,2.559482974
ACH-000218,44143370,3.97117883
ACH-000218,10027278,2.958334161
ACH-000218,5289247,1.67614817
ACH-000218,6918454,1.116365837
ACH-000218,16760646,0.853799564
ACH-000218,56965967,2.797191591
ACH-000218,25195352,3.390736076
ACH-000218,11625818,3.502871473
ACH-000218,25262965,-2.154147444
ACH-000218,9956222,2.311676662
ACH-000218,10109823,2.656061039
ACH-000218,20635522,2.609091094
ACH-000218,11455910,1.399089088
ACH-000218,9810884,3.213757939
ACH-000218,31703,-0.137096387
ACH-000218,44551660,1.797522621
ACH-000218,53340664,3.192664147
ACH-000218,6710780,-6.621796291
ACH-000271,9952773,2.051054098
ACH-000271,176167,1.866012415
ACH-000271,9863776,3.085043338
ACH-000271,36462,0.784519837
ACH-000271,46224516,3.533948955
ACH-000271,9903786,2.131760596
ACH-000271,9868037,3.25806602
ACH-000271,44143370,4.072837843
ACH-000271,5289247,2.463067749
ACH-000271,56965967,3.704651623
ACH-000271,11625818,1.462594828
ACH-000271,11282283,2.523461716
ACH-000271,46843772,2.903117153
ACH-000271,16747388,1.525109688
ACH-000271,9956222,0.77246564
ACH-000271,637858,3.321009391
ACH-000271,11455910,-0.592975724
ACH-000271,9810884,3.736446648
ACH-000271,10077147,1.143440014
ACH-000271,44551660,0.853008419
ACH-000271,53340664,3.104773058
ACH-000585,9952773,3.772720116
ACH-000585,10074640,4.167646447
ACH-000585,24951314,-0.36000908
ACH-000585,6852167,3.67168366
ACH-000585,25257557,3.101540025
ACH-000585,5208,1.25452247
ACH-000585,53302361,2.2124104
ACH-000585,36462,1.247982765
ACH-000585,46224516,2.427980104
ACH-000585,42640,3.659125131
ACH-000585,9903786,4.318966206
ACH-000585,3463933,4.148025594
ACH-000585,44143370,4.149912035
ACH-000585,10027278,2.887577174
ACH-000585,5289247,3.749078165
ACH-000585,25195352,3.583141742
ACH-000585,10109823,2.801846242
ACH-000585,11647372,1.311855472
ACH-000585,521106,4.910874937
ACH-000585,16722836,2.751420368
ACH-000585,637858,2.552495183
ACH-000585,11455910,-0.359685334
ACH-000585,31703,-2.057926663
ACH-000585,44551660,2.004398375
ACH-000585,53340664,2.765437846
ACH-000585,6445562,0.787728285
ACH-000585,25102847,2.288766771
ACH-000386,11754511,2.809118966
ACH-000386,10074640,2.718303715
ACH-000386,24951314,-0.608305904
ACH-000386,176167,4.252421114
ACH-000386,6852167,3.605061421
ACH-000386,5208,0.968906954
ACH-000386,159324,2.838206189
ACH-000386,9863776,0.199758034
ACH-000386,46224516,4.292775801
ACH-000386,42640,4.247361267
ACH-000386,3463933,2.980840529
ACH-000386,44143370,4.140669394
ACH-000386,10027278,3.499911739
ACH-000386,5289247,3.720766676
ACH-000386,11338033,3.174343915
ACH-000386,9967941,4.075347643
ACH-000386,56965967,4.204174898
ACH-000386,11282283,3.360015002
ACH-000386,16747388,2.984747216
ACH-000386,9956222,2.334723797
